"doi";"PMID";"section";"ITC num";"Ind studies num";"questions";"answer"
"10.1007/s12325-022-02099-0";"35279814";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"No"
"10.1007/s12325-022-02099-0";"35279814";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"Yes"
"10.1007/s12325-022-02099-0";"35279814";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.1007/s12325-022-02099-0";"35279814";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"Yes"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"336"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm";"165"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"135"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"53"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm";"123"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm";"78"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Number of covariates adjusted for/matched on";"4"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Primary outcome: treatment effect contrast";"log HR"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"Primary outcome: adjusted treatment effect";"1.06"
"10.1007/s12325-022-02099-0";"35279814";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"0.725"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"Medical Condition of Interest Name";"mild-to-moderate atopic dermatitis"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"Countries of first author affiliations";"uk"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"Countries of last author affiliations";"denmark"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"Academic, Pharmaceutical Industry"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"Mentioned sources of funding";"Pharmaceutical Industry"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"1";"Patient-level data used";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"1";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"1";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02118766"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"1";"Phase of the clinical trial (clinical trial only)";"3"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"1";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"2";"Patient-level data used";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"2";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02118792"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"3";"Patient-level data used";"No"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"3";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"3";"Data source name (only if observational study or clinical trial without NCT)";"schachner et al. (2005)"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"3";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"3";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"4";"Patient-level data used";"No"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"4";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"4";"Data source name (only if observational study or clinical trial without NCT)";"kempers et al. (2004)"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"4";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"4";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"5";"Patient-level data used";"No"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"5";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"5";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT00667160"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"5";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"5";"Phase of the clinical trial (clinical trial only)";"4"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"5";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"5";"Data source name (only if observational study or clinical trial without NCT)";"paller et al. (2005)"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"6";"Patient-level data used";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"6";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"6";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT00666302"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"6";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"6";"Phase of the clinical trial (clinical trial only)";"4"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"6";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"6";"Data source name (only if observational study or clinical trial without NCT)";"abramovits et al. (2008)"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"7";"Patient-level data used";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"7";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"7";"Data source name (only if observational study or clinical trial without NCT)";"eichenfield et al. (2002)"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"7";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"7";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"8";"Patient-level data used";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"8";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"8";"Data source name (only if observational study or clinical trial without NCT)";"chapman et al. (2005)"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"8";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"8";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"9";"Patient-level data used";"No"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"9";"Clinical Trial";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"9";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT00480896"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"9";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"9";"Phase of the clinical trial (clinical trial only)";"3"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"9";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1007/s13555-021-00646-1";"34877623";"study_information";"";"9";"Data source name (only if observational study or clinical trial without NCT)";"levy et al. (2005)"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Treatment name 1";"crisaborole"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1;2"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Treatment name 2";"pimecrolimus 1%"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Study 'number(s)' for treatment 2";"4;5;6;7"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Anchored comparison?";"No"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Form of the indirect comparison";"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"Yes"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"investigator’s static global assessment improvement score of 0–1"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Primary outcome: variable type";"Binary (eg rates)"
"10.1007/s13555-021-00646-1";"34877623";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)"
