doi	section	n_itc	study_number	questions	answer
10.1007/s40263-021-00805-0	study_information	NA	4	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT00420212
10.1007/s40263-021-00805-0	study_information	NA	4	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.1007/s40263-021-00805-0	study_information	NA	4	Phase of the clinical trial (clinical trial only)	3
10.1007/s40263-021-00805-0	study_information	NA	4	Number of treatment arms (clinical trial only)	2 or more
10.1007/s40273-021-01015-8	general_information	NA	NA	Medical Condition of Interest Name	anaplastic lymphoma kinase (alk)-positive non-small-cell lung cancer
10.1007/s40273-021-01015-8	general_information	NA	NA	Countries of first author affiliations	sweden
10.1007/s40273-021-01015-8	general_information	NA	NA	Countries of last author affiliations	uk
10.1007/s40273-021-01015-8	general_information	NA	NA	Positions of study investigators (for any authors of the article, any that applies)	Pharmaceutical Industry, Private Data Analysis Company
10.1007/s40273-021-01015-8	general_information	NA	NA	At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company	Yes
10.1007/s40273-021-01015-8	general_information	NA	NA	Mentioned sources of funding	Pharmaceutical Industry
10.1007/s40273-021-01015-8	general_information	NA	NA	Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article	Yes
10.1007/s40273-021-01015-8	general_information	NA	NA	Mention of a systematic review to find the studies to compare treatments of interest	Yes
10.1007/s40273-021-01015-8	methodology	1	NA	Treatment name 1	lorlatinib
10.1007/s40273-021-01015-8	methodology	1	NA	Study 'number(s)' for treatment 1	1
10.1007/s40273-021-01015-8	methodology	1	NA	Treatment name 2	pemetrexed or docetaxel
10.1007/s40273-021-01015-8	methodology	1	NA	Study 'number(s)' for treatment 2	2;3
10.1007/s40273-021-01015-8	methodology	1	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1007/s40273-021-01015-8	methodology	1	NA	Anchored comparison?	No
10.1007/s40273-021-01015-8	methodology	1	NA	Form of the indirect comparison	Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)
10.1007/s40273-021-01015-8	methodology	1	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1007/s40273-021-01015-8	methodology	1	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	progression-free survival
10.1007/s40273-021-01015-8	methodology	1	NA	Primary outcome: variable type	Time-to-event
10.1007/s40273-021-01015-8	methodology	1	NA	Inclusion of prognostic factors in the adjustment/matching model	Yes
10.1007/s40273-021-01015-8	methodology	1	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	Yes
10.1007/s40273-021-01015-8	methodology	1	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1007/s40273-021-01015-8	methodology	1	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1007/s40273-021-01015-8	methodology	1	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), Status of prognostic factor/treatment effect modified assessed in the IPD dataset, Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.1007/s40273-021-01015-8	methodology	2	NA	Treatment name 1	lorlatinib
10.1007/s40273-021-01015-8	methodology	2	NA	Study 'number(s)' for treatment 1	1
10.1007/s40273-021-01015-8	methodology	2	NA	Treatment name 2	systemic therapy
10.1007/s40273-021-01015-8	methodology	2	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1007/s40273-021-01015-8	methodology	2	NA	Anchored comparison?	No
10.1007/s40273-021-01015-8	methodology	2	NA	Form of the indirect comparison	Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)
10.1007/s40273-021-01015-8	methodology	2	NA	Definition of a single primary outcome for the indirect comparison	Yes
10.1007/s40273-021-01015-8	methodology	2	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.1007/s40273-021-01015-8	methodology	2	NA	Primary outcome: variable type	Time-to-event
10.1007/s40273-021-01015-8	methodology	2	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Nothing mentioned, not reported
10.1007/s40273-021-01015-8	methodology	2	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.1007/s40273-021-01015-8	methodology	2	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1007/s40273-021-01015-8	methodology	2	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1007/s40273-021-01015-8	methodology	2	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1007/s40273-021-01015-8	results	1	NA	Sample size of the population of interest in the non IPD treatment arm	151
10.1007/s40273-021-01015-8	results	1	NA	Initial sample size of the population of interest in the IPD treatment arm	59
10.1007/s40273-021-01015-8	results	1	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	53.4
10.1007/s40273-021-01015-8	results	1	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.1007/s40273-021-01015-8	results	1	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.1007/s40273-021-01015-8	results	1	NA	Number of covariates adjusted for/matched on	4
10.1007/s40273-021-01015-8	results	1	NA	Covariates adjusted for/matched on in the indirect comparison	Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)
10.1007/s40273-021-01015-8	results	1	NA	Primary outcome: treatment effect contrast	HR
10.1007/s40273-021-01015-8	results	1	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.1007/s40273-021-01015-8	results	1	NA	Primary outcome: adjusted treatment effect	0.224
10.1007/s40273-021-01015-8	results	1	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	[0.154;0.312]
10.1007/s40273-021-01015-8	results	1	NA	lb_ci	0.154
10.1007/s40273-021-01015-8	results	1	NA	ub_ci	0.312
10.1007/s40273-021-01015-8	results	1	NA	pval	NA
10.1007/s40273-021-01015-8	results	1	NA	num_pval	NA
10.1007/s40273-021-01015-8	results	1	NA	ci_cutoff	1
10.1007/s40273-021-01015-8	results	1	NA	significant	FALSE
10.1007/s40273-021-01015-8	results	2	NA	Sample size of the population of interest in the non IPD treatment arm	37
10.1007/s40273-021-01015-8	results	2	NA	Initial sample size of the population of interest in the IPD treatment arm	59
10.1007/s40273-021-01015-8	results	2	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	24.5
10.1007/s40273-021-01015-8	results	2	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.1007/s40273-021-01015-8	results	2	NA	Number of covariates adjusted for/matched on	4
10.1007/s40273-021-01015-8	results	2	NA	Covariates adjusted for/matched on in the indirect comparison	Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)
10.1007/s40273-021-01015-8	results	2	NA	Primary outcome: treatment effect contrast	HR
10.1007/s40273-021-01015-8	results	2	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.1007/s40273-021-01015-8	results	2	NA	Primary outcome: adjusted treatment effect	0.159
10.1007/s40273-021-01015-8	results	2	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	[0.052;0.356]
10.1007/s40273-021-01015-8	results	2	NA	lb_ci	0.052
10.1007/s40273-021-01015-8	results	2	NA	ub_ci	0.356
10.1007/s40273-021-01015-8	results	2	NA	pval	NA
10.1007/s40273-021-01015-8	results	2	NA	num_pval	NA
10.1007/s40273-021-01015-8	results	2	NA	ci_cutoff	1
10.1007/s40273-021-01015-8	results	2	NA	significant	FALSE
10.1007/s40273-021-01015-8	study_information	NA	1	Patient-level data used	Yes
10.1007/s40273-021-01015-8	study_information	NA	1	Clinical Trial	Yes
10.1007/s40273-021-01015-8	study_information	NA	1	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT01970865
10.1007/s40273-021-01015-8	study_information	NA	1	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.1007/s40273-021-01015-8	study_information	NA	1	Phase of the clinical trial (clinical trial only)	1, 2
10.1007/s40273-021-01015-8	study_information	NA	1	Number of treatment arms (clinical trial only)	1
10.1007/s40273-021-01015-8	study_information	NA	2	Patient-level data used	No
10.1007/s40273-021-01015-8	study_information	NA	2	Clinical Trial	Yes
10.1007/s40273-021-01015-8	study_information	NA	2	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT02604342
10.1007/s40273-021-01015-8	study_information	NA	2	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.1007/s40273-021-01015-8	study_information	NA	2	Phase of the clinical trial (clinical trial only)	3
10.1007/s40273-021-01015-8	study_information	NA	2	Number of treatment arms (clinical trial only)	2 or more
10.1007/s40273-021-01015-8	study_information	NA	3	Patient-level data used	No
10.1007/s40273-021-01015-8	study_information	NA	3	Clinical Trial	Yes
10.1007/s40273-021-01015-8	study_information	NA	3	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT01828112
10.1007/s40273-021-01015-8	study_information	NA	3	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.1007/s40273-021-01015-8	study_information	NA	3	Phase of the clinical trial (clinical trial only)	3
10.1007/s40273-021-01015-8	study_information	NA	3	Number of treatment arms (clinical trial only)	2 or more
10.1007/s40273-021-01015-8	study_information	NA	4	Patient-level data used	No
10.1007/s40273-021-01015-8	study_information	NA	4	Clinical Trial	Yes
10.1007/s40273-021-01015-8	study_information	NA	4	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT00585195
10.1007/s40273-021-01015-8	study_information	NA	4	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.1007/s40273-021-01015-8	study_information	NA	4	Phase of the clinical trial (clinical trial only)	1
10.1007/s40273-021-01015-8	study_information	NA	4	Number of treatment arms (clinical trial only)	1
10.1007/s40273-021-01015-8	study_information	NA	5	Patient-level data used	No
10.1007/s40273-021-01015-8	study_information	NA	5	Clinical Trial	Yes
10.1007/s40273-021-01015-8	study_information	NA	5	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT00932451
