doi	section	n_itc	study_number	questions	answer	ttt_parsed	others	car_t_cells	atc_code	concept_class_id	concept_name	concept_code_ancestor_ATC 1st	concept_code_ancestor_ATC 2nd	concept_code_ancestor_ATC 3rd	concept_code_ancestor_ATC 4th	concept_name_ancestor_ATC 1st	concept_name_ancestor_ATC 2nd	concept_name_ancestor_ATC 3rd	concept_name_ancestor_ATC 4th
10.1080/09546634.2020.1747592	methodology	1	NA	treatment_name_nonipd	guselkumab	guselkumab	NA	FALSE	L04AC16	ATC 5th	guselkumab; systemic	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	2	NA	treatment_name_ipd	ixekizumab	ixekizumab	NA	FALSE	L04AC13	ATC 5th	ixekizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	2	NA	treatment_name_nonipd	tildrakizumab 100mg	tildrakizumab 100mg	NA	FALSE	L04AC17	ATC 5th	tildrakizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	3	NA	treatment_name_ipd	ixekizumab	ixekizumab	NA	FALSE	L04AC13	ATC 5th	ixekizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	3	NA	treatment_name_nonipd	tildrakizumab 200mg	tildrakizumab 200mg	NA	FALSE	L04AC17	ATC 5th	tildrakizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	4	NA	treatment_name_ipd	ixekizumab	ixekizumab	NA	FALSE	L04AC13	ATC 5th	ixekizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	4	NA	treatment_name_nonipd	tildrakizumab 100mg	tildrakizumab 100mg	NA	FALSE	L04AC17	ATC 5th	tildrakizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	5	NA	treatment_name_ipd	ixekizumab	ixekizumab	NA	FALSE	L04AC13	ATC 5th	ixekizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	5	NA	treatment_name_nonipd	tildrakizumab 200mg	tildrakizumab 200mg	NA	FALSE	L04AC17	ATC 5th	tildrakizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	6	NA	treatment_name_ipd	ixekizumab	ixekizumab	NA	FALSE	L04AC13	ATC 5th	ixekizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	6	NA	treatment_name_nonipd	risankizumab	risankizumab	NA	FALSE	L04AC18	ATC 5th	risankizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	7	NA	treatment_name_ipd	ixekizumab	ixekizumab	NA	FALSE	L04AC13	ATC 5th	ixekizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/09546634.2020.1747592	methodology	7	NA	treatment_name_nonipd	risankizumab	risankizumab	NA	FALSE	L04AC18	ATC 5th	risankizumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.1080/10428194.2019.1675881	methodology	1	NA	treatment_name_ipd	vmp (bortezomib/melphalan/prednisone)	vmp (bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1080/10428194.2019.1675881	methodology	1	NA	treatment_name_ipd	vmp (bortezomib/melphalan/prednisone)	vmp (bortezomib	NA	FALSE	L01AA03	ATC 5th	melphalan; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.1080/10428194.2019.1675881	methodology	1	NA	treatment_name_ipd	vmp (bortezomib/melphalan/prednisone)	vmp (bortezomib	NA	FALSE	H02AB07	ATC 5th	prednisone; oral	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2019.1675881	methodology	1	NA	treatment_name_ipd	vmp (bortezomib/melphalan/prednisone)	melphalan	NA	FALSE	L01AA03	ATC 5th	melphalan; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.1080/10428194.2019.1675881	methodology	1	NA	treatment_name_nonipd	modified vmp schedule	modified vmp schedule	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1080/10428194.2019.1675881	methodology	1	NA	treatment_name_nonipd	modified vmp schedule	modified vmp schedule	NA	FALSE	L01AA03	ATC 5th	melphalan; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.1080/10428194.2019.1675881	methodology	1	NA	treatment_name_nonipd	modified vmp schedule	modified vmp schedule	NA	FALSE	H02AB07	ATC 5th	prednisone; oral	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2019.1682571	methodology	1	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2019.1682571	methodology	1	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1080/10428194.2019.1682571	methodology	1	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01AA03	ATC 5th	melphalan; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.1080/10428194.2019.1682571	methodology	1	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	H02AB07	ATC 5th	prednisone; oral	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2019.1682571	methodology	1	NA	treatment_name_nonipd	lenalidomide-dexamethasone continuous	lenalidomide-dexamethasone continuous	NA	FALSE	L04AX04	ATC 5th	lenalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1080/10428194.2019.1682571	methodology	1	NA	treatment_name_nonipd	lenalidomide-dexamethasone continuous	lenalidomide-dexamethasone continuous	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2019.1682571	methodology	2	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2019.1682571	methodology	2	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1080/10428194.2019.1682571	methodology	2	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01AA03	ATC 5th	melphalan; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.1080/10428194.2019.1682571	methodology	2	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	H02AB07	ATC 5th	prednisone; oral	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2019.1682571	methodology	2	NA	treatment_name_nonipd	lenalidomide-dexamethasone 18 months (rd18)	lenalidomide-dexamethasone 18 months (rd18)	NA	FALSE	L04AX04	ATC 5th	lenalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1080/10428194.2019.1682571	methodology	2	NA	treatment_name_nonipd	lenalidomide-dexamethasone 18 months (rd18)	lenalidomide-dexamethasone 18 months (rd18)	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2019.1682571	methodology	3	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2019.1682571	methodology	3	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1080/10428194.2019.1682571	methodology	3	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	L01AA03	ATC 5th	melphalan; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.1080/10428194.2019.1682571	methodology	3	NA	treatment_name_ipd	daratumumab-bortezomib-melphalan-prednisone	daratumumab-bortezomib-melphalan-prednisone	NA	FALSE	H02AB07	ATC 5th	prednisone; oral	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2019.1682571	methodology	3	NA	treatment_name_nonipd	melphalan-prednisone-thalidomide	melphalan-prednisone-thalidomide	NA	FALSE	L01AA03	ATC 5th	melphalan; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.1080/10428194.2019.1682571	methodology	3	NA	treatment_name_nonipd	melphalan-prednisone-thalidomide	melphalan-prednisone-thalidomide	NA	FALSE	L04AX02	ATC 5th	thalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1080/10428194.2019.1682571	methodology	3	NA	treatment_name_nonipd	melphalan-prednisone-thalidomide	melphalan-prednisone-thalidomide	NA	FALSE	H02AB07	ATC 5th	prednisone; oral	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2021.1913143	methodology	1	NA	treatment_name_ipd	idecabtagene vicleucel	idecabtagene vicleucel	NA	TRUE	L01XL07	NA	NA	L	L01	L01X	L01XL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	ANTINEOPLASTIC CELL AND GENE THERAPY
10.1080/10428194.2021.1913143	methodology	1	NA	treatment_name_nonipd	selinexor + dexamethasone	selinexor	NA	FALSE	L01XX66	ATC 5th	selinexor; oral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1080/10428194.2021.1913143	methodology	1	NA	treatment_name_nonipd	selinexor + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2021.1913143	methodology	2	NA	treatment_name_ipd	idecabtagene + vicleucel	idecabtagene	NA	TRUE	L01XL07	NA	NA	L	L01	L01X	L01XL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	ANTINEOPLASTIC CELL AND GENE THERAPY
10.1080/10428194.2021.1913143	methodology	2	NA	treatment_name_ipd	idecabtagene + vicleucel	vicleucel	NA	TRUE	L01XL07	NA	NA	L	L01	L01X	L01XL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	ANTINEOPLASTIC CELL AND GENE THERAPY
10.1080/10428194.2021.1913143	methodology	2	NA	treatment_name_nonipd	belantamab mafodotin	belantamab mafodotin	NA	FALSE	L01XC39	ATC 5th	belantamab mafodotin; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.1913144	methodology	1	NA	treatment_name_ipd	acalabrutinib + obinutuzumab	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	1	NA	treatment_name_ipd	acalabrutinib + obinutuzumab	obinutuzumab	NA	FALSE	L01XC15	ATC 5th	obinutuzumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.1913144	methodology	1	NA	treatment_name_nonipd	ibrutinib	ibrutinib	NA	FALSE	L01EL01	ATC 5th	ibrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	2	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	2	NA	treatment_name_nonipd	ibrutinib	ibrutinib	NA	FALSE	L01EL01	ATC 5th	ibrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	3	NA	treatment_name_ipd	acalabrutinib + obinutuzumab	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	3	NA	treatment_name_ipd	acalabrutinib + obinutuzumab	obinutuzumab	NA	FALSE	L01XC15	ATC 5th	obinutuzumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.1913144	methodology	3	NA	treatment_name_nonipd	ibrutinib + obinutuzumab	ibrutinib	NA	FALSE	L01EL01	ATC 5th	ibrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	3	NA	treatment_name_nonipd	ibrutinib + obinutuzumab	obinutuzumab	NA	FALSE	L01XC15	ATC 5th	obinutuzumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.1913144	methodology	4	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	4	NA	treatment_name_nonipd	ibrutinib + obinutuzumab	ibrutinib	NA	FALSE	L01EL01	ATC 5th	ibrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	4	NA	treatment_name_nonipd	ibrutinib + obinutuzumab	obinutuzumab	NA	FALSE	L01XC15	ATC 5th	obinutuzumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.1913144	methodology	5	NA	treatment_name_ipd	acalabrutinib + obinutuzumab	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	5	NA	treatment_name_ipd	acalabrutinib + obinutuzumab	obinutuzumab	NA	FALSE	L01XC15	ATC 5th	obinutuzumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.1913144	methodology	5	NA	treatment_name_nonipd	venetoclax + obinutuzumab	venetoclax	NA	FALSE	L01XX52	ATC 5th	venetoclax; oral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1080/10428194.2021.1913144	methodology	5	NA	treatment_name_nonipd	venetoclax + obinutuzumab	obinutuzumab	NA	FALSE	L01XC15	ATC 5th	obinutuzumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.1913144	methodology	6	NA	treatment_name_ipd	acalabrutinib	acalabrutinib	NA	FALSE	L01EL02	ATC 5th	acalabrutinib; oral	L	L01	L01E	L01EL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Bruton's tyrosine kinase (BTK) inhibitors
10.1080/10428194.2021.1913144	methodology	6	NA	treatment_name_nonipd	venetoclax + obinutuzumab	venetoclax	NA	FALSE	L01XX52	ATC 5th	venetoclax; oral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1080/10428194.2021.1913144	methodology	6	NA	treatment_name_nonipd	venetoclax + obinutuzumab	obinutuzumab	NA	FALSE	L01XC15	ATC 5th	obinutuzumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2021.2010069	methodology	1	NA	treatment_name_ipd	tisagenlecleucel	tisagenlecleucel	NA	FALSE	L01XX71	ATC 5th	tisagenlecleucel; parenteral	L	L01	L01X	L01XX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Other antineoplastic agents
10.1080/10428194.2021.2010069	methodology	1	NA	treatment_name_nonipd	lisocabtagene	lisocabtagene	NA	TRUE	L01XL	NA	NA	L	L01	L01X	L01XL	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	ANTINEOPLASTIC CELL AND GENE THERAPY
10.1080/10428194.2022.2047962	methodology	1	NA	treatment_name_ipd	carfizomib + dexamethasone+daratumumab	carfizomib	NA	FALSE	L01XG02	ATC 5th	carfilzomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.1080/10428194.2022.2047962	methodology	1	NA	treatment_name_ipd	carfizomib + dexamethasone+daratumumab	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1080/10428194.2022.2047962	methodology	1	NA	treatment_name_ipd	carfizomib + dexamethasone+daratumumab	daratumumab	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2022.2047962	methodology	1	NA	treatment_name_nonipd	daratumumab + velcade+dexamethasone	daratumumab	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1080/10428194.2022.2047962	methodology	1	NA	treatment_name_nonipd	daratumumab + velcade+dexamethasone	velcade	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
