doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,Notes reviewer 1,Notes reviewer 2,reviewer
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,4,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01599949,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,4,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,4,Phase of the clinical trial (clinical trial only),NA,NA,2,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,4,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,5,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,5,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,5,Data source name (only if observational study or clinical trial without NCT),NA,NA,pinnacle,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,5,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,5,Phase of the clinical trial (clinical trial only),NA,NA,2,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,5,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,6,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,6,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,6,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00875667,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,6,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,6,Phase of the clinical trial (clinical trial only),NA,NA,2,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,6,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,7,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,7,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,7,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00737529,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,7,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,7,Phase of the clinical trial (clinical trial only),NA,NA,2,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,7,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,8,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,8,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,8,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00117598,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,8,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,8,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,8,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,9,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,9,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,9,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01180049,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,9,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,9,Phase of the clinical trial (clinical trial only),NA,NA,4,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,study_information,NA,9,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Treatment name 1,NA,NA,acalabrutinib,TRUE,NA,Studies 1 to 5   Studies from 6 to 10,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Treatment name 2,NA,NA,ibrutinib,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,2;3;4,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Form of the indirect comparison,NA,NA,"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)",TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),overall response rate,objective response rate,overall response rate,FALSE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Primary outcome: variable type,NA,NA,Binary (eg rates),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Treatment name 1,NA,NA,acalabrutinib,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Treatment name 2,NA,NA,bortezomib,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Study 'number(s)' for treatment 2,NA,NA,5,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),overall response rate,objective response rate,overall response rate,FALSE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Primary outcome: variable type,NA,NA,Binary (eg rates),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,2,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Treatment name 1,NA,NA,acalabrutinib,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Treatment name 2,NA,NA,lenalidomide,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Study 'number(s)' for treatment 2,NA,NA,6;7,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Form of the indirect comparison,NA,NA,"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)",TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),overall response rate,objective response rate,overall response rate,FALSE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Primary outcome: variable type,NA,NA,Binary (eg rates),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,3,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Treatment name 1,NA,NA,acalabrutinib,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Treatment name 2,NA,NA,temsirolimus,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Study 'number(s)' for treatment 2,NA,NA,2;8;9,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Form of the indirect comparison,NA,NA,"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)",TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),overall response rate,objective response rate,overall response rate,FALSE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Primary outcome: variable type,NA,NA,Binary (eg rates),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,4,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1016/j.clinthera.2019.09.012,31699438,methodology,5,NA,Treatment name 1,NA,NA,acalabrutinib,TRUE,NA,NA,NA
